result,version,mode,repo,context,method,resource,path,status,empty,comment
passed,v2.1,public,,authenticated,GET,accounts,/accounts,200,no,
passed,v2.1,public,,invalid_token,GET,accounts,/accounts,403,,
passed,v2.1,public,,unauthenticated,GET,accounts,/accounts,401,,
passed,v2.1,private,,authenticated,GET,accounts,/accounts,200,no,
passed,v2.1,private,,invalid_token,GET,accounts,/accounts,403,,
passed,v2.1,private,,unauthenticated,GET,accounts,/accounts,401,,
passed,v2.1,org,,authenticated,GET,accounts,/accounts,200,no,
passed,v2.1,org,,invalid_token,GET,accounts,/accounts,403,,
passed,v2.1,org,,unauthenticated,GET,accounts,/accounts,401,,
passed,v2.1,public,private,with_permission,GET,branches,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,public,private,without_permission,GET,branches,/repos/%{repo.slug}/branches,200,yes,
passed,v2.1,public,private,invalid_token,GET,branches,/repos/%{repo.slug}/branches,403,,
passed,v2.1,public,private,unauthenticated,GET,branches,/repos/%{repo.slug}/branches,200,yes,
passed,v2.1,public,private,with_permission,GET,branches,/branches?repository_id=%{repo.id},200,no,
passed,v2.1,public,private,without_permission,GET,branches,/branches?repository_id=%{repo.id},200,yes,
passed,v2.1,public,private,invalid_token,GET,branches,/branches?repository_id=%{repo.id},403,,
passed,v2.1,public,private,unauthenticated,GET,branches,/branches?repository_id=%{repo.id},200,yes,
passed,v2.1,public,private,with_permission,GET,branches,/branches?ids=%{build.id},200,no,
passed,v2.1,public,private,without_permission,GET,branches,/branches?ids=%{build.id},200,yes,
passed,v2.1,public,private,invalid_token,GET,branches,/branches?ids=%{build.id},403,,
passed,v2.1,public,private,unauthenticated,GET,branches,/branches?ids=%{build.id},200,yes,
passed,v2.1,public,public,with_permission,GET,branches,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,public,public,without_permission,GET,branches,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,public,public,invalid_token,GET,branches,/repos/%{repo.slug}/branches,403,,
passed,v2.1,public,public,unauthenticated,GET,branches,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,public,public,with_permission,GET,branches,/branches?repository_id=%{repo.id},200,no,
passed,v2.1,public,public,without_permission,GET,branches,/branches?repository_id=%{repo.id},200,no,
passed,v2.1,public,public,invalid_token,GET,branches,/branches?repository_id=%{repo.id},403,,
passed,v2.1,public,public,unauthenticated,GET,branches,/branches?repository_id=%{repo.id},200,no,
passed,v2.1,public,public,with_permission,GET,branches,/branches?ids=%{build.id},200,no,
passed,v2.1,public,public,without_permission,GET,branches,/branches?ids=%{build.id},200,no,
passed,v2.1,public,public,invalid_token,GET,branches,/branches?ids=%{build.id},403,,
passed,v2.1,public,public,unauthenticated,GET,branches,/branches?ids=%{build.id},200,no,
passed,v2.1,private,public,with_permission,GET,branches,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,private,public,without_permission,GET,branches,/repos/%{repo.slug}/branches,200,yes,
passed,v2.1,private,public,invalid_token,GET,branches,/repos/%{repo.slug}/branches,403,,
passed,v2.1,private,public,unauthenticated,GET,branches,/repos/%{repo.slug}/branches,401,,
passed,v2.1,private,public,with_permission,GET,branches,/branches?repository_id=%{repo.id},200,no,
passed,v2.1,private,public,without_permission,GET,branches,/branches?repository_id=%{repo.id},200,yes,
passed,v2.1,private,public,invalid_token,GET,branches,/branches?repository_id=%{repo.id},403,,
passed,v2.1,private,public,unauthenticated,GET,branches,/branches?repository_id=%{repo.id},401,,
passed,v2.1,private,public,with_permission,GET,branches,/branches?ids=%{build.id},200,no,
passed,v2.1,private,public,without_permission,GET,branches,/branches?ids=%{build.id},200,yes,
passed,v2.1,private,public,invalid_token,GET,branches,/branches?ids=%{build.id},403,,
passed,v2.1,private,public,unauthenticated,GET,branches,/branches?ids=%{build.id},401,,
passed,v2.1,private,private,with_permission,GET,branches,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,private,private,without_permission,GET,branches,/repos/%{repo.slug}/branches,200,yes,
passed,v2.1,private,private,invalid_token,GET,branches,/repos/%{repo.slug}/branches,403,,
passed,v2.1,private,private,unauthenticated,GET,branches,/repos/%{repo.slug}/branches,401,,
passed,v2.1,private,private,with_permission,GET,branches,/branches?repository_id=%{repo.id},200,no,
passed,v2.1,private,private,without_permission,GET,branches,/branches?repository_id=%{repo.id},200,yes,
passed,v2.1,private,private,invalid_token,GET,branches,/branches?repository_id=%{repo.id},403,,
passed,v2.1,private,private,unauthenticated,GET,branches,/branches?repository_id=%{repo.id},401,,
passed,v2.1,private,private,with_permission,GET,branches,/branches?ids=%{build.id},200,no,
passed,v2.1,private,private,without_permission,GET,branches,/branches?ids=%{build.id},200,yes,
passed,v2.1,private,private,invalid_token,GET,branches,/branches?ids=%{build.id},403,,
passed,v2.1,private,private,unauthenticated,GET,branches,/branches?ids=%{build.id},401,,
passed,v2.1,org,public,with_permission,GET,branches,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,org,public,without_permission,GET,branches,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,org,public,invalid_token,GET,branches,/repos/%{repo.slug}/branches,403,,
passed,v2.1,org,public,unauthenticated,GET,branches,/repos/%{repo.slug}/branches,200,no,
passed,v2.1,org,public,with_permission,GET,branches,/branches?repository_id=%{repo.id},200,no,
passed,v2.1,org,public,without_permission,GET,branches,/branches?repository_id=%{repo.id},200,no,
passed,v2.1,org,public,invalid_token,GET,branches,/branches?repository_id=%{repo.id},403,,
passed,v2.1,org,public,unauthenticated,GET,branches,/branches?repository_id=%{repo.id},200,no,
passed,v2.1,org,public,with_permission,GET,branches,/branches?ids=%{build.id},200,no,
passed,v2.1,org,public,without_permission,GET,branches,/branches?ids=%{build.id},200,no,
passed,v2.1,org,public,invalid_token,GET,branches,/branches?ids=%{build.id},403,,
passed,v2.1,org,public,unauthenticated,GET,branches,/branches?ids=%{build.id},200,no,
passed,v2.1,public,,authenticated,GET,broadcasts,/broadcasts,200,no,
passed,v2.1,public,,invalid_token,GET,broadcasts,/broadcasts,403,,
passed,v2.1,public,,unauthenticated,GET,broadcasts,/broadcasts,401,,
passed,v2.1,private,,authenticated,GET,broadcasts,/broadcasts,200,no,
passed,v2.1,private,,invalid_token,GET,broadcasts,/broadcasts,403,,
passed,v2.1,private,,unauthenticated,GET,broadcasts,/broadcasts,401,,
passed,v2.1,org,,authenticated,GET,broadcasts,/broadcasts,200,no,
passed,v2.1,org,,invalid_token,GET,broadcasts,/broadcasts,403,,
passed,v2.1,org,,unauthenticated,GET,broadcasts,/broadcasts,401,,
passed,v2.1,public,private,with_permission,GET,builds,/builds,200,no,
passed,v2.1,public,private,without_permission,GET,builds,/builds,200,yes,
passed,v2.1,public,private,invalid_token,GET,builds,/builds,403,,
passed,v2.1,public,private,unauthenticated,GET,builds,/builds,200,yes,
passed,v2.1,public,private,with_permission,GET,builds,/builds?running=true,200,no,
passed,v2.1,public,private,without_permission,GET,builds,/builds?running=true,200,yes,
passed,v2.1,public,private,invalid_token,GET,builds,/builds?running=true,403,,
passed,v2.1,public,private,unauthenticated,GET,builds,/builds?running=true,200,yes,
passed,v2.1,public,private,with_permission,GET,builds,/builds?repository_id=%{repo.id},200,no,
passed,v2.1,public,private,without_permission,GET,builds,/builds?repository_id=%{repo.id},200,yes,
passed,v2.1,public,private,invalid_token,GET,builds,/builds?repository_id=%{repo.id},403,,
passed,v2.1,public,private,unauthenticated,GET,builds,/builds?repository_id=%{repo.id},200,yes,
passed,v2.1,public,private,with_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,no,
passed,v2.1,public,private,without_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,yes,
passed,v2.1,public,private,invalid_token,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},403,,
passed,v2.1,public,private,unauthenticated,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,yes,
passed,v2.1,public,private,with_permission,GET,builds,/builds/%{build.id},200,no,
passed,v2.1,public,private,without_permission,GET,builds,/builds/%{build.id},404,,
passed,v2.1,public,private,invalid_token,GET,builds,/builds/%{build.id},403,,
passed,v2.1,public,private,unauthenticated,GET,builds,/builds/%{build.id},404,,
passed,v2.1,public,public,with_permission,GET,builds,/builds,200,no,
passed,v2.1,public,public,without_permission,GET,builds,/builds,200,no,
passed,v2.1,public,public,invalid_token,GET,builds,/builds,403,,
passed,v2.1,public,public,unauthenticated,GET,builds,/builds,200,no,
passed,v2.1,public,public,with_permission,GET,builds,/builds?running=true,200,no,
passed,v2.1,public,public,without_permission,GET,builds,/builds?running=true,200,no,
passed,v2.1,public,public,invalid_token,GET,builds,/builds?running=true,403,,
passed,v2.1,public,public,unauthenticated,GET,builds,/builds?running=true,200,no,
passed,v2.1,public,public,with_permission,GET,builds,/builds?repository_id=%{repo.id},200,no,
passed,v2.1,public,public,without_permission,GET,builds,/builds?repository_id=%{repo.id},200,no,
passed,v2.1,public,public,invalid_token,GET,builds,/builds?repository_id=%{repo.id},403,,
passed,v2.1,public,public,unauthenticated,GET,builds,/builds?repository_id=%{repo.id},200,no,
passed,v2.1,public,public,with_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,no,
passed,v2.1,public,public,without_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,no,
passed,v2.1,public,public,invalid_token,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},403,,
passed,v2.1,public,public,unauthenticated,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,no,
passed,v2.1,public,public,with_permission,GET,builds,/builds/%{build.id},200,no,
passed,v2.1,public,public,without_permission,GET,builds,/builds/%{build.id},200,no,
passed,v2.1,public,public,invalid_token,GET,builds,/builds/%{build.id},403,,
passed,v2.1,public,public,unauthenticated,GET,builds,/builds/%{build.id},200,no,
passed,v2.1,private,public,with_permission,GET,builds,/builds,200,no,
passed,v2.1,private,public,without_permission,GET,builds,/builds,200,yes,
passed,v2.1,private,public,invalid_token,GET,builds,/builds,403,,
passed,v2.1,private,public,unauthenticated,GET,builds,/builds,401,,
passed,v2.1,private,public,with_permission,GET,builds,/builds?running=true,200,no,
passed,v2.1,private,public,without_permission,GET,builds,/builds?running=true,200,yes,
passed,v2.1,private,public,invalid_token,GET,builds,/builds?running=true,403,,
passed,v2.1,private,public,unauthenticated,GET,builds,/builds?running=true,401,,
passed,v2.1,private,public,with_permission,GET,builds,/builds?repository_id=%{repo.id},200,no,
passed,v2.1,private,public,without_permission,GET,builds,/builds?repository_id=%{repo.id},200,yes,
passed,v2.1,private,public,invalid_token,GET,builds,/builds?repository_id=%{repo.id},403,,
passed,v2.1,private,public,unauthenticated,GET,builds,/builds?repository_id=%{repo.id},401,,
passed,v2.1,private,public,with_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,no,
passed,v2.1,private,public,without_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,yes,
passed,v2.1,private,public,invalid_token,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},403,,
passed,v2.1,private,public,unauthenticated,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},401,,
passed,v2.1,private,public,with_permission,GET,builds,/builds/%{build.id},200,no,
passed,v2.1,private,public,without_permission,GET,builds,/builds/%{build.id},404,,
passed,v2.1,private,public,invalid_token,GET,builds,/builds/%{build.id},403,,
passed,v2.1,private,public,unauthenticated,GET,builds,/builds/%{build.id},401,,
passed,v2.1,private,private,with_permission,GET,builds,/builds,200,no,
passed,v2.1,private,private,without_permission,GET,builds,/builds,200,yes,
passed,v2.1,private,private,invalid_token,GET,builds,/builds,403,,
passed,v2.1,private,private,unauthenticated,GET,builds,/builds,401,,
passed,v2.1,private,private,with_permission,GET,builds,/builds?running=true,200,no,
passed,v2.1,private,private,without_permission,GET,builds,/builds?running=true,200,yes,
passed,v2.1,private,private,invalid_token,GET,builds,/builds?running=true,403,,
passed,v2.1,private,private,unauthenticated,GET,builds,/builds?running=true,401,,
passed,v2.1,private,private,with_permission,GET,builds,/builds?repository_id=%{repo.id},200,no,
passed,v2.1,private,private,without_permission,GET,builds,/builds?repository_id=%{repo.id},200,yes,
passed,v2.1,private,private,invalid_token,GET,builds,/builds?repository_id=%{repo.id},403,,
passed,v2.1,private,private,unauthenticated,GET,builds,/builds?repository_id=%{repo.id},401,,
passed,v2.1,private,private,with_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,no,
passed,v2.1,private,private,without_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,yes,
passed,v2.1,private,private,invalid_token,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},403,,
passed,v2.1,private,private,unauthenticated,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},401,,
passed,v2.1,private,private,with_permission,GET,builds,/builds/%{build.id},200,no,
passed,v2.1,private,private,without_permission,GET,builds,/builds/%{build.id},404,,
passed,v2.1,private,private,invalid_token,GET,builds,/builds/%{build.id},403,,
passed,v2.1,private,private,unauthenticated,GET,builds,/builds/%{build.id},401,,
passed,v2.1,org,public,with_permission,GET,builds,/builds,200,no,
passed,v2.1,org,public,without_permission,GET,builds,/builds,200,no,
passed,v2.1,org,public,invalid_token,GET,builds,/builds,403,,
passed,v2.1,org,public,unauthenticated,GET,builds,/builds,200,no,
passed,v2.1,org,public,with_permission,GET,builds,/builds?running=true,200,no,
passed,v2.1,org,public,without_permission,GET,builds,/builds?running=true,200,no,
passed,v2.1,org,public,invalid_token,GET,builds,/builds?running=true,403,,
passed,v2.1,org,public,unauthenticated,GET,builds,/builds?running=true,200,no,
passed,v2.1,org,public,with_permission,GET,builds,/builds?repository_id=%{repo.id},200,no,
passed,v2.1,org,public,without_permission,GET,builds,/builds?repository_id=%{repo.id},200,no,
passed,v2.1,org,public,invalid_token,GET,builds,/builds?repository_id=%{repo.id},403,,
passed,v2.1,org,public,unauthenticated,GET,builds,/builds?repository_id=%{repo.id},200,no,
passed,v2.1,org,public,with_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,no,
passed,v2.1,org,public,without_permission,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,no,
passed,v2.1,org,public,invalid_token,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},403,,
passed,v2.1,org,public,unauthenticated,GET,builds,/builds?repository_id=%{repo.id}&branches=%{build.branch},200,no,
passed,v2.1,org,public,with_permission,GET,builds,/builds/%{build.id},200,no,
passed,v2.1,org,public,without_permission,GET,builds,/builds/%{build.id},200,no,
passed,v2.1,org,public,invalid_token,GET,builds,/builds/%{build.id},403,,
passed,v2.1,org,public,unauthenticated,GET,builds,/builds/%{build.id},200,no,
